id,produit,categorie,quantite,prix_unitaire,remise,region,date_vente,client,type_client,revenu_client,anciennete_client,canal_vente,moyen_paiement,satisfaction_client
8591283c-aa4a-4f03-996d-3f3f96e97528,Ordinateur,Électronique,7,919.09,0.14,Bizerte,2024-11-04,Adèle de la Renard,Particulier,3438.05,8,revendeur,Virement,5
cff402b2-9ac5-4743-8fdc-e90bb610e303,Tablette,Électronique,4,458.25,0.07,Sousse,2024-08-22,Honoré Poirier-Toussaint,Entreprise,3779.52,9,revendeur,Chèque,3
0298b65a-5e1d-4b11-8bad-e3f07b2c8fea,Tablette,Informatique,10,687.55,0.12,Tunis,2025-05-21,Manon Guillon du Julien,Entreprise,4663.39,8,en ligne,Virement,3
59191c71-52fe-48ec-9944-23d2f674a9e6,Tablette,Informatique,2,526.05,0.14,Gabès,2024-07-19,Laurence Martins,Particulier,2626.94,7,revendeur,Chèque,5
3cb68775-a163-4868-a125-f4b5aa72da72,Téléphone,Bureautique,5,1025.2,0.15,Bizerte,2025-01-03,Mathilde Klein,Entreprise,5124.35,1,revendeur,Chèque,3
3dea0d8a-5286-40b0-9d9c-fd41ed0502b9,Tablette,Électronique,9,1290.23,0.14,Tunis,2024-11-10,Nicolas Mallet,Entreprise,5191.89,0,revendeur,Espèces,5
1f891a3f-f778-45a5-b380-48f959a43781,Clavier,Informatique,1,1099.77,0.18,Nabeul,2025-01-11,Gérard Schneider-Valette,Particulier,9929.19,1,magasin,Virement,3
df1a29e2-6f99-40bc-a7fd-7a0a42d2435f,Imprimante,Bureautique,7,1054.2,0.18,Sfax,2024-12-02,Margot-Marthe Couturier,Particulier,7595.64,8,magasin,Chèque,3
4a10e191-4462-41f5-87f7-8395af15893d,Clavier,Électronique,2,295.62,0.17,Bizerte,2025-01-13,Georges Jean,Particulier,9521.8,8,en ligne,Carte bancaire,3
1da5dd2f-eb55-49a2-94c2-8558df2d2c86,Imprimante,Bureautique,6,1889.05,0.1,Sousse,2024-10-09,Margot Hervé,Particulier,3845.82,0,revendeur,Espèces,5
054e014b-510f-4f27-99f5-5b63cf9e3d0a,Ordinateur,Bureautique,3,1434.17,0.13,Bizerte,2025-02-11,Maurice Mercier de Roussel,Particulier,9824.45,6,en ligne,Virement,4
da74ac11-857c-49e4-9802-c91f6f152572,Ordinateur,Bureautique,8,240.84,0.08,Gabès,2025-06-07,Philippe Petit,Particulier,5466.42,4,en ligne,Espèces,5
94a203e5-d128-40a2-a3c5-a18fd64cb86e,Tablette,Bureautique,7,966.85,0.07,Sfax,2024-07-09,Gilles Dijoux,Particulier,8202.33,7,revendeur,Carte bancaire,4
7572fcff-8266-41a9-82cc-43be7db0db7d,Tablette,Électronique,10,1755.48,0.03,Sfax,2025-04-27,Margaud Legros,Particulier,7272.55,0,magasin,Chèque,1
d72252c2-2160-49c5-82dc-2d7242eb92ac,Téléphone,Informatique,10,358.83,0.06,Sfax,2024-12-20,Chantal Gomez,Particulier,6037.36,3,magasin,Espèces,1
9efda23d-bddd-47b7-94b2-c8ab96fc318c,Imprimante,Bureautique,5,837.05,0.03,Nabeul,2025-05-17,Isabelle Moreau,Particulier,9910.33,5,en ligne,Espèces,2
ff8d22cb-7bb2-44bc-b653-a01d9fa79589,Téléphone,Bureautique,4,1577.55,0.13,Sousse,2025-01-10,Paul Barbier,Entreprise,3564.61,9,en ligne,Chèque,5
21cc3e6e-d23f-4531-bb41-08dbf5b3d19a,Clavier,Informatique,2,1569.37,0.14,Nabeul,2024-10-10,Georges Masson,Entreprise,1285.01,10,magasin,Virement,4
b94912ca-b7d5-4eb2-92c7-ee0c9139a20e,Téléphone,Informatique,10,716.11,0.15,Tunis,2024-11-21,Gilles Le Imbert,Entreprise,7135.25,4,revendeur,Virement,5
7faf324c-3f6f-4723-801f-334572b088b7,Ordinateur,Électronique,2,850.94,0.14,Sfax,2025-03-17,Guillaume Ferrand,Entreprise,5249.07,0,revendeur,Chèque,1
67c7b456-5ae5-435e-87e0-f7e72f6a2a18,Clavier,Informatique,3,1631.86,0.06,Gabès,2024-12-03,Alexandria-Dorothée Dumont,Particulier,8516.9,10,en ligne,Virement,5
f3454bb6-bab1-44f1-b279-a3cbbcdeda2f,Téléphone,Informatique,1,1079.61,0.06,Sfax,2024-09-02,Marianne Maury,Particulier,6887.29,2,magasin,Virement,1
3092d223-8675-4daf-a734-b034d77d6cc9,Téléphone,Électronique,9,1407.54,0.13,Sfax,2024-12-05,Jeannine-Laure Bazin,Entreprise,5873.04,9,revendeur,Espèces,2
556c117d-e3b9-4138-bdcc-858957346b4e,Imprimante,Électronique,5,351.79,0.1,Sfax,2025-05-07,Victor Baudry du Fleury,Entreprise,4774.15,6,revendeur,Carte bancaire,3
042e5b86-dfc9-4440-9a5e-aa4575c69764,Écran,Informatique,9,847.9,0.2,Sousse,2025-06-09,Alex Bigot,Entreprise,8280.16,4,en ligne,Chèque,4
0d6f9aa3-bbaf-4904-9f59-aa9da9d07171,Imprimante,Électronique,3,1166.59,0.15,Sousse,2025-05-09,Nathalie Chevalier,Particulier,5089.53,8,revendeur,Chèque,2
9782f230-95dc-4b6e-bb58-bc4a02135dbc,Ordinateur,Bureautique,7,885.68,0.18,Nabeul,2024-10-31,Sophie Schmitt-Ribeiro,Entreprise,5089.02,10,revendeur,Virement,5
87c0d71a-bb95-4f5b-8ec2-de80752846f0,Téléphone,Bureautique,4,436.53,0.04,Tunis,2024-12-01,Élisabeth Humbert,Entreprise,1203.95,4,magasin,Carte bancaire,4
f3edd1e9-731e-4377-820c-b6009ac1c747,Tablette,Électronique,7,581.57,0.01,Gabès,2024-08-09,Sébastien Benard de la Nicolas,Particulier,6311.97,3,revendeur,Espèces,3
2c88dca6-c54a-48a6-9d3a-cb67eee4b301,Clavier,Informatique,3,1773.87,0.1,Sousse,2025-05-08,Aurélie Legendre du Lévy,Particulier,4168.05,0,magasin,Carte bancaire,4
34c92fb4-b95b-4d5e-96cf-0b3363fc9d34,Écran,Informatique,3,231.62,0.06,Sfax,2024-10-13,Eugène Meyer Le Pelletier,Entreprise,6373.95,0,en ligne,Carte bancaire,2
0ee2edbd-536e-40c2-829b-3afb3a2542a7,Écran,Bureautique,10,556.13,0.06,Nabeul,2025-03-07,Éric Jacques de la Grondin,Particulier,5592.99,10,magasin,Chèque,1
4cc6ebf9-8cc7-41b9-8f3a-5e68d6047be3,Clavier,Bureautique,7,1805.97,0.0,Sousse,2024-07-11,Jean Hoarau,Particulier,3443.52,6,magasin,Chèque,1
37d04578-07ef-44fa-8c3f-a3a7839953c1,Téléphone,Électronique,7,1068.3,0.03,Sousse,2025-06-08,Alexandre Delorme,Particulier,7715.98,10,revendeur,Chèque,5
c07de744-fd9e-4630-b575-6e2688f5e917,Clavier,Informatique,10,1630.22,0.08,Gabès,2025-03-11,Alice Ribeiro,Particulier,4556.99,5,magasin,Chèque,3
6a4ced58-87ce-447d-a77d-b8e7058cdb50,Ordinateur,Bureautique,3,1492.62,0.19,Sousse,2024-09-30,Richard Roche,Entreprise,9214.94,5,en ligne,Virement,3
e39e1e71-305a-4f6e-ae0a-771396a1225a,Clavier,Bureautique,5,766.51,0.05,Gabès,2025-05-10,Nicole De Oliveira,Entreprise,5459.54,4,revendeur,Carte bancaire,5
00d57b9c-7966-44d5-995e-d1c96c956de4,Imprimante,Bureautique,2,1817.35,0.13,Bizerte,2025-06-12,Susan-Maggie Pottier,Particulier,8299.03,1,magasin,Carte bancaire,2
1e9bef0c-c021-4a7e-a913-9473295e17fa,Téléphone,Bureautique,2,1664.92,0.02,Nabeul,2025-05-08,Jean Leduc,Particulier,9735.01,2,magasin,Carte bancaire,5
102fe3f5-a17a-4d77-98ca-eb783d593c15,Écran,Électronique,1,1330.1,0.01,Tunis,2024-07-05,Luc Sauvage,Particulier,8862.7,3,en ligne,Chèque,4
21a63bf9-929e-4937-8ee3-8f9f84a59f0d,Imprimante,Informatique,2,282.37,0.12,Sfax,2024-10-28,Eugène Gomes,Entreprise,1219.02,3,revendeur,Espèces,5
de6300b4-68f6-4043-bfa2-a84260e1982f,Imprimante,Bureautique,7,291.88,0.01,Sousse,2024-11-11,Martin Dupont,Entreprise,8776.84,8,en ligne,Virement,1
3dd73d86-260a-4615-b8cc-4cbd4fd872e7,Téléphone,Électronique,6,737.5,0.0,Nabeul,2025-06-16,Olivier Labbé,Entreprise,9289.63,5,magasin,Carte bancaire,5
cb760127-472f-4c9c-ad0e-094f5149a234,Écran,Informatique,10,1559.88,0.15,Nabeul,2025-02-10,François De Sousa-Aubert,Entreprise,1422.59,10,en ligne,Espèces,4
43f282ca-c083-48d5-a35f-29c23eaf9e12,Écran,Bureautique,6,364.17,0.02,Nabeul,2025-05-08,Élodie Delattre-Pons,Particulier,3758.55,3,en ligne,Virement,4
66191371-cd05-4e8c-b021-98e83bc07192,Imprimante,Bureautique,6,191.25,0.14,Sfax,2025-05-09,Eugène Valette,Entreprise,3700.25,8,revendeur,Espèces,3
9a37c469-f3f4-4678-9165-b6fdc48a1c88,Ordinateur,Bureautique,9,165.38,0.19,Gabès,2024-10-12,Alix Bertrand-Deschamps,Particulier,2201.52,3,magasin,Virement,5
74fb0efd-6d90-42b6-a0d9-2972f4707aa1,Tablette,Bureautique,7,342.27,0.08,Sousse,2025-04-03,Adrien Fischer,Particulier,7398.66,2,magasin,Virement,4
3638a34a-b6b6-46f5-9de9-fcda3d211b8e,Téléphone,Électronique,1,1271.57,0.09,Gabès,2024-08-20,Mathilde Guyot du Pelletier,Particulier,1787.97,8,magasin,Espèces,4
1477b03a-3074-4fda-9e6d-de18c7c890f7,Ordinateur,Bureautique,9,1879.2,0.06,Tunis,2024-07-13,Andrée de la Rodrigues,Particulier,1859.35,4,en ligne,Carte bancaire,3
b06c5a2b-70ff-46ff-87fe-7bfb354cb98a,Clavier,Informatique,4,1203.52,0.04,Tunis,2024-10-20,Guy Le Barbier,Entreprise,4909.46,3,revendeur,Carte bancaire,4
7050b15c-7079-48bb-97bd-921856cbcf8c,Clavier,Bureautique,1,489.74,0.14,Tunis,2024-09-22,Élisabeth-Colette Vaillant,Particulier,1411.17,10,magasin,Chèque,2
e7d38062-1f7b-4a16-b195-66f1d940d970,Écran,Électronique,4,1196.67,0.02,Nabeul,2024-08-14,Margaux Cordier,Particulier,3715.95,2,en ligne,Chèque,2
8579dfe7-fe80-49df-a176-8f37f8b4b51e,Clavier,Informatique,1,1653.58,0.05,Sfax,2024-11-26,Jeannine Lemonnier de la Philippe,Particulier,7785.35,9,revendeur,Carte bancaire,1
38fc1dee-152e-4e1d-9de3-64df908342a1,Ordinateur,Électronique,1,1241.67,0.02,Nabeul,2025-01-08,Anastasie Lenoir de Lebon,Entreprise,9369.05,0,revendeur,Espèces,1
b7869f01-1506-426b-97bc-2b82d0f718c9,Téléphone,Informatique,2,743.51,0.11,Tunis,2024-07-08,Claudine Leroux,Particulier,2658.97,1,magasin,Chèque,2
199dc9c5-0792-43ee-94a7-3fe6dac51307,Tablette,Informatique,3,791.29,0.06,Bizerte,2025-03-03,Sophie Bodin de la Pasquier,Entreprise,3085.1,10,revendeur,Carte bancaire,1
97d22e63-f608-422b-aabb-0139eabc1ddf,Imprimante,Informatique,7,648.61,0.11,Gabès,2024-11-04,Nicolas Robert,Entreprise,4801.65,2,en ligne,Espèces,3
ebdd6cd0-538a-410f-a70b-01535ed82486,Ordinateur,Électronique,7,266.66,0.06,Gabès,2024-08-29,Suzanne-Christine Lecoq,Particulier,3660.94,1,magasin,Virement,2
25f70ef1-9ad8-4b4f-ab7b-854f8ae137ac,Tablette,Bureautique,8,1855.57,0.01,Bizerte,2025-02-04,Alfred-Aimé Diallo,Particulier,5783.28,10,en ligne,Carte bancaire,3
ba2c2e7f-0041-4e8d-94fc-98cd04ec7807,Ordinateur,Informatique,10,937.67,0.03,Sousse,2024-08-07,Amélie Poirier,Entreprise,5594.04,5,revendeur,Virement,1
0980cb82-9771-4b79-8758-dc6479760b11,Téléphone,Bureautique,2,1948.66,0.08,Bizerte,2024-07-27,Nathalie Laporte-Da Costa,Particulier,9854.96,3,revendeur,Virement,5
abc75a35-e815-4e6b-b268-025b0c21455f,Téléphone,Électronique,4,1548.86,0.05,Sfax,2025-03-20,Bertrand du Lagarde,Particulier,9941.64,3,en ligne,Carte bancaire,2
5af722a6-0efe-4f13-a457-4fecfd274c4d,Tablette,Bureautique,8,392.13,0.08,Sfax,2024-07-06,Marcelle Dias,Entreprise,9025.97,8,magasin,Espèces,5
5967300f-c32c-431d-90f5-42a726583987,Tablette,Bureautique,1,1234.55,0.03,Bizerte,2024-07-26,Alain Roussel,Particulier,9420.11,0,en ligne,Carte bancaire,2
9dc6fc6f-858a-476d-bd40-b06f6f69e11d,Ordinateur,Électronique,2,375.58,0.17,Tunis,2024-07-27,Roger de Leroy,Particulier,1918.68,10,magasin,Chèque,4
10465717-866a-4f41-8946-2b867d057f54,Imprimante,Bureautique,8,1555.08,0.09,Sousse,2024-07-01,Louise Dupré,Particulier,6138.88,2,en ligne,Espèces,2
1ac53c98-755f-48fe-8b8f-aedab6fd96e4,Imprimante,Informatique,8,1559.59,0.0,Gabès,2025-01-11,Bertrand Bourdon,Entreprise,2836.13,1,magasin,Virement,4
bc8ca943-b84c-447f-8571-f0dd4902292f,Écran,Électronique,8,1406.57,0.14,Sousse,2025-03-02,Michelle Schmitt,Entreprise,7455.98,1,revendeur,Carte bancaire,1
9509c154-d7fb-4550-8c12-8d67cc6fde9b,Clavier,Électronique,1,1385.77,0.04,Tunis,2025-05-20,Michel du Lebon,Particulier,9553.9,2,magasin,Espèces,5
8e287c86-8779-4db9-8b04-7d822bcdf322,Imprimante,Bureautique,2,1792.03,0.1,Sousse,2024-09-01,Bertrand Leclercq,Particulier,4222.16,9,revendeur,Carte bancaire,3
b5e80ac2-dd77-47bc-960e-e7bf242591d5,Imprimante,Bureautique,1,1411.81,0.1,Sfax,2024-10-24,Susanne Reynaud,Particulier,9369.66,2,en ligne,Carte bancaire,3
d9862fa5-6df9-4a6a-830f-f459568ead3d,Clavier,Bureautique,8,1805.79,0.19,Sousse,2024-08-06,Antoinette Payet,Particulier,7721.55,9,magasin,Virement,1
2f5f4138-9e5f-4fa9-a0db-6b89bd83a781,Téléphone,Informatique,6,884.12,0.09,Bizerte,2024-10-20,Josette Hoarau-Tanguy,Entreprise,7690.09,7,en ligne,Chèque,5
2f10802a-8952-4a79-83b3-a9e4524c204e,Imprimante,Électronique,6,1737.26,0.14,Sousse,2024-11-21,Marguerite-Susanne Chevallier,Entreprise,5000.95,3,revendeur,Chèque,5
9f184e80-6ebe-42fe-9e86-eb76a0519900,Tablette,Bureautique,7,1384.49,0.13,Bizerte,2025-04-13,Christophe de Maurice,Particulier,5013.2,10,en ligne,Chèque,1
5395c104-7fb1-4e84-ae7c-8708de31aa75,Ordinateur,Bureautique,8,1784.28,0.15,Sousse,2024-11-29,Patricia Le Roux,Particulier,5304.0,7,magasin,Virement,3
b764db41-c100-4b6d-bdae-e0344aa0e2ba,Écran,Bureautique,8,473.16,0.16,Nabeul,2024-08-15,Agnès Cordier,Particulier,5075.27,4,revendeur,Chèque,4
dff170ed-1995-444b-bc79-43457cc5cb01,Écran,Informatique,1,311.59,0.03,Sfax,2024-08-27,Susan-Antoinette Briand,Particulier,1426.25,4,revendeur,Virement,1
de2f4fc2-4321-43dd-aff2-14ce13df7c96,Tablette,Électronique,1,1962.26,0.05,Sfax,2025-01-11,Luce Perret-Masson,Particulier,6529.38,1,en ligne,Espèces,5
de481307-31b1-44f0-b3df-61c2cd274909,Téléphone,Bureautique,6,1327.46,0.15,Bizerte,2024-06-22,Aimé Dias de la Langlois,Entreprise,6418.56,6,en ligne,Carte bancaire,5
11b71b02-9626-4e5c-b923-61da63e35ac1,Téléphone,Bureautique,1,1412.03,0.03,Nabeul,2024-07-19,Marine Fleury du Vasseur,Particulier,2030.75,10,revendeur,Chèque,5
55ad292f-1d9f-4485-9f6f-f322fc65351b,Imprimante,Électronique,4,1067.94,0.16,Sfax,2024-06-24,Marcelle de Le Roux,Particulier,2163.95,8,revendeur,Carte bancaire,1
73847853-bbc0-4a24-965c-b6ce97a9b5db,Téléphone,Électronique,2,624.36,0.11,Bizerte,2025-05-26,Luc-David Toussaint,Particulier,1804.6,3,magasin,Virement,4
0735568d-b815-4c67-8452-e888ba2b705b,Téléphone,Électronique,1,714.79,0.15,Sfax,2025-05-30,Christelle Imbert,Entreprise,4314.46,1,revendeur,Espèces,1
b454ea35-095e-4899-8c3f-cb6accf0bb2a,Écran,Électronique,7,1286.81,0.07,Sfax,2025-01-18,Marine Pelletier,Entreprise,7201.17,6,en ligne,Carte bancaire,1
6df109b3-6821-46c5-ab5d-1680e0931aa8,Clavier,Électronique,5,370.45,0.03,Bizerte,2024-07-26,Raymond Gallet,Particulier,5836.19,3,magasin,Chèque,3
2abf3e0a-56db-4560-9914-30e7998611c7,Imprimante,Bureautique,6,1072.05,0.09,Bizerte,2025-04-16,Capucine Le Bodin,Particulier,9574.66,8,revendeur,Espèces,4
3763be85-ed76-495a-b768-0ff761874041,Écran,Informatique,7,260.04,0.18,Nabeul,2024-07-08,Hortense Delorme,Entreprise,8223.73,5,revendeur,Chèque,5
a5138ba7-aadc-4a74-8767-eaf30144196e,Téléphone,Électronique,5,1268.21,0.02,Sousse,2024-06-27,Jacques Roussel,Entreprise,7882.1,1,magasin,Espèces,4
52934aec-b8bb-41d8-96ac-ca967e41ae90,Imprimante,Électronique,6,993.65,0.05,Gabès,2025-04-10,Maurice Mathieu-Perrin,Particulier,5420.07,10,revendeur,Virement,4
23e6ccb3-994c-4cee-9703-4d1cc64c4e36,Téléphone,Électronique,7,410.15,0.01,Bizerte,2024-10-22,Camille Rodrigues,Particulier,3176.81,2,revendeur,Virement,2
51da391c-3b81-409e-9175-6a867e717328,Clavier,Informatique,1,219.33,0.09,Gabès,2025-05-09,Vincent Joubert-Dupuy,Particulier,5522.37,0,revendeur,Espèces,3
9371e855-f30d-443c-8ecf-469be4c7ffd5,Tablette,Informatique,9,410.98,0.04,Gabès,2025-04-14,Laurent Bigot,Entreprise,7510.78,1,en ligne,Virement,2
a1a74f18-fe84-482b-aa58-462153519832,Ordinateur,Bureautique,6,933.26,0.12,Sfax,2024-11-07,Élisabeth Chauveau,Particulier,4710.52,9,revendeur,Espèces,5
52406aea-1efd-4e9d-b1d9-9b31e336a730,Tablette,Informatique,3,1539.07,0.12,Sfax,2025-06-07,Sébastien Gautier-Berger,Particulier,9530.31,2,revendeur,Virement,2
2e234298-8ed8-4f02-b1c0-b7fa29828121,Téléphone,Électronique,8,290.93,0.04,Nabeul,2025-01-30,Nath Mathieu-Texier,Entreprise,7833.76,3,revendeur,Carte bancaire,1
ac96b70f-02e9-4503-bd9f-bca077d8fca5,Clavier,Bureautique,1,1027.56,0.18,Bizerte,2025-04-25,Victoire Rocher de Leclerc,Particulier,2737.34,1,en ligne,Virement,1
f0456bbf-4f03-4ff2-9e7c-9e0f0d759446,Téléphone,Bureautique,2,1207.32,0.12,Nabeul,2024-09-05,Nicolas Pottier-Menard,Entreprise,5490.19,8,en ligne,Chèque,5
c90cce1e-833a-4854-882f-d9c025c8c733,Imprimante,Informatique,8,698.45,0.03,Tunis,2024-11-17,Philippine-Luce Chevalier,Particulier,8482.25,1,revendeur,Virement,4
93c6f9f0-390f-4737-b6e2-4bbd298a76cb,Téléphone,Bureautique,10,1693.97,0.19,Sfax,2025-05-20,Gabrielle Bouvet,Particulier,4806.05,6,revendeur,Virement,2
3ac541b2-7906-4abb-98a6-983782c52768,Tablette,Électronique,6,662.48,0.09,Gabès,2024-08-13,Eugène Mahe,Entreprise,4889.68,0,en ligne,Chèque,2
c9095499-931c-453d-b281-3920a4b995c2,Téléphone,Informatique,9,655.36,0.07,Sousse,2025-05-06,Lorraine Étienne de Boucher,Entreprise,4726.11,0,en ligne,Virement,4
14b2328d-2942-40f1-a1e6-e4ca47cb4da7,Ordinateur,Bureautique,4,1185.29,0.07,Nabeul,2025-05-11,Cécile Traore,Particulier,5475.82,10,en ligne,Virement,3
3d431288-3eb1-4476-b11a-d3e872aaa050,Clavier,Bureautique,9,1357.21,0.0,Nabeul,2024-09-04,Constance Leclercq,Entreprise,2668.49,10,revendeur,Virement,2
0fd765f8-8c02-47c0-ada8-c6f2f5645713,Imprimante,Bureautique,4,984.04,0.17,Bizerte,2025-02-23,Frédéric Daniel,Entreprise,7967.19,2,en ligne,Espèces,2
c0dd06aa-4c63-44a6-ab4a-cacf14a94430,Ordinateur,Électronique,5,1214.36,0.07,Gabès,2024-07-27,Juliette De Sousa,Entreprise,9160.51,6,magasin,Virement,5
c8ecbcbc-b137-4fd5-bf3a-348b1e1a2ae8,Écran,Électronique,4,1088.61,0.0,Bizerte,2025-03-25,Sabine Rocher-Bouvier,Particulier,2123.89,2,magasin,Espèces,4
6b2726b7-0dff-45f1-9edd-2ce193b44a8f,Ordinateur,Informatique,6,1809.76,0.07,Sousse,2024-08-28,Paul Torres,Entreprise,6878.6,8,magasin,Chèque,2
411da9da-2aba-4c35-8111-6c975d952603,Imprimante,Informatique,1,1399.59,0.2,Sousse,2024-10-02,Gérard du Dijoux,Entreprise,3306.66,0,en ligne,Virement,4
b1e63691-92d6-4c2e-b56f-c06dd42cd894,Tablette,Informatique,6,1240.73,0.05,Nabeul,2025-05-09,Camille Jean,Entreprise,2247.35,1,revendeur,Espèces,2
d8dd019f-1bbb-4cdf-a885-9c2bd9417ef4,Imprimante,Bureautique,7,1307.8,0.02,Bizerte,2025-02-16,Josette de Gillet,Particulier,6490.24,3,magasin,Virement,4
07bb7ccb-6fa9-4814-8a5f-6bb630766fc2,Téléphone,Électronique,3,1362.39,0.2,Nabeul,2024-10-19,Laetitia Morel,Particulier,5833.58,2,magasin,Virement,2
da6c8db1-322c-4e27-9655-69a86eb180f5,Ordinateur,Électronique,1,169.29,0.19,Nabeul,2024-09-19,François Bouvier,Entreprise,8849.2,7,magasin,Espèces,1
31b5b614-f951-4bda-ba59-02c98d33a340,Clavier,Informatique,6,544.81,0.16,Sousse,2025-02-03,Alexandrie Mendès,Entreprise,9031.4,3,en ligne,Virement,3
c1b09abf-5f05-4943-a18e-5aa6c6d6c282,Imprimante,Bureautique,10,290.61,0.17,Tunis,2024-11-04,Thérèse Faivre,Particulier,6519.78,9,magasin,Chèque,2
0d6e6f62-6da0-4a80-850a-ab0068d8fcf4,Ordinateur,Informatique,9,490.33,0.07,Gabès,2025-02-26,Christiane Briand,Particulier,3862.74,4,revendeur,Espèces,5
5a416733-0721-44f3-9653-6d6387449d41,Écran,Bureautique,9,209.89,0.12,Gabès,2025-02-17,Henriette Rivière,Particulier,6197.55,5,en ligne,Espèces,2
72908b4d-097b-4b9a-acdf-99c8a144d087,Écran,Bureautique,4,1769.78,0.16,Bizerte,2024-10-02,Jérôme Raymond,Particulier,4220.29,2,magasin,Chèque,5
363cfe91-9e6f-4c1f-9ea9-fdbe5b3cbe59,Imprimante,Électronique,8,948.83,0.13,Tunis,2024-07-11,Lucas Valette-Barre,Entreprise,6395.8,7,magasin,Carte bancaire,5
f16b0b1b-bcd0-4080-b255-30e5cd3c7fea,Tablette,Bureautique,1,945.21,0.07,Tunis,2024-12-12,Colette Lemoine de Marques,Particulier,2158.05,0,revendeur,Carte bancaire,4
090d51d1-dbd5-42dc-be38-d0c46daac996,Écran,Informatique,6,1319.32,0.14,Nabeul,2024-07-19,Marguerite Gaillard-Ledoux,Particulier,7476.53,7,revendeur,Virement,4
b10d76eb-f66a-4acf-9438-91725adf5524,Imprimante,Informatique,6,1985.63,0.0,Sfax,2025-03-28,Pierre Pichon-Louis,Particulier,8251.53,2,revendeur,Virement,2
3c3b0fbc-67d6-4dfc-a671-345fe216af26,Tablette,Bureautique,4,1345.79,0.07,Nabeul,2024-11-20,Renée Hernandez-Morvan,Particulier,5308.47,3,magasin,Carte bancaire,1
d59045c4-4b57-46f9-8838-8e536d62d0b4,Tablette,Bureautique,7,1037.85,0.13,Gabès,2024-08-20,Éric Lemoine-Vidal,Entreprise,7645.96,9,en ligne,Virement,4
e8a08d99-fbf9-44f4-a500-a5c950fe6ab5,Clavier,Électronique,3,1647.8,0.02,Gabès,2025-03-15,Anaïs Muller-Lecomte,Particulier,4144.31,3,en ligne,Virement,5
56962f30-cc6a-4f9b-8feb-59ffb4c85cb4,Téléphone,Électronique,9,1362.14,0.13,Nabeul,2024-06-27,Pénélope Bègue,Entreprise,8185.67,10,en ligne,Virement,3
97ba20d9-7f8e-4d0f-a247-4b27b72c444d,Imprimante,Électronique,4,347.96,0.04,Gabès,2024-07-17,Arthur Lebreton de la Hamon,Particulier,9985.63,7,revendeur,Chèque,2
373c477a-e5c4-41e7-8be4-fdafacedd700,Ordinateur,Informatique,2,244.15,0.11,Sousse,2024-06-21,Christine Rodriguez,Particulier,6056.09,8,magasin,Virement,5
71853cee-fad0-4eb8-872f-bd56e627b69a,Téléphone,Électronique,3,1577.47,0.11,Nabeul,2025-03-26,Théophile Legrand-Marques,Entreprise,8027.36,7,revendeur,Carte bancaire,1
bc1be1b8-7f5f-404e-a0e6-60af8f4c1c1b,Clavier,Informatique,9,1652.31,0.2,Sfax,2024-09-28,Julie Tanguy de la Martel,Entreprise,9102.67,6,en ligne,Virement,5
cfbfbedb-2dde-404c-8c57-3a98e30d6535,Clavier,Électronique,6,1351.32,0.18,Gabès,2025-01-31,Anne Dos Santos,Particulier,7548.13,5,revendeur,Carte bancaire,2
b4d1483d-5a09-4185-9857-0161af4e3849,Tablette,Électronique,4,955.1,0.13,Nabeul,2025-02-18,Corinne Evrard,Particulier,9610.35,8,revendeur,Chèque,1
d20df1ce-dc76-42dc-92e9-d250e916b77f,Téléphone,Informatique,3,1066.04,0.16,Bizerte,2024-10-07,Dorothée Chrétien-Coste,Particulier,1481.07,6,en ligne,Carte bancaire,1
86453e9f-4fbd-4d9c-b4fb-a29bdcc56088,Clavier,Électronique,9,741.69,0.17,Bizerte,2024-08-27,Christophe Gillet,Particulier,9178.92,7,magasin,Virement,5
b2e0b67c-2119-4501-9970-04b69dd745a7,Imprimante,Électronique,7,1522.61,0.14,Nabeul,2024-12-11,Maggie Normand,Particulier,4983.78,8,magasin,Espèces,5
edbd0cf5-15b7-435d-b382-9e6336f125ec,Imprimante,Informatique,4,1194.93,0.14,Sousse,2025-05-20,Nicolas Lesage,Particulier,9464.39,2,revendeur,Virement,3
9d5c1f47-2fb6-4de0-88f6-7fb7a0730e49,Ordinateur,Informatique,10,1511.06,0.06,Sousse,2025-01-30,Marine de la Fontaine,Particulier,3468.9,4,revendeur,Chèque,4
cc0ffad1-b65d-40c8-b3c4-7dee87c550e5,Ordinateur,Électronique,6,682.04,0.12,Nabeul,2025-04-14,Étienne Lebrun,Entreprise,6996.77,9,revendeur,Virement,1
327bb1c8-f7ba-4465-9382-59f5f48b90df,Écran,Électronique,4,1466.04,0.11,Sousse,2024-10-04,Guillaume Étienne,Particulier,4614.6,5,revendeur,Virement,2
556a8efd-4eee-4695-8541-5cf3e8b90c92,Écran,Informatique,8,534.82,0.11,Sousse,2025-01-06,Timothée Jacob,Entreprise,9636.02,0,magasin,Chèque,4
8c8f93dc-e3af-4287-b6d2-2ebc7a807f4b,Tablette,Électronique,2,1202.23,0.0,Bizerte,2025-04-20,Françoise Germain,Particulier,5358.02,8,revendeur,Virement,1
c321fa98-9cb3-4a3a-87ad-34aba16c0607,Clavier,Bureautique,4,1973.31,0.0,Gabès,2025-02-14,Luce Pons Le Bodin,Entreprise,2114.41,7,magasin,Chèque,5
